1762188956.302,5F0,00AE054A054A217E
1762188956.303,5F0,00AF04CC04CC2002
1762188956.304,5F0,00AF048404841E53
1762188956.305,5F0,00AF045B045B1C23
1762188956.306,5F0,00AF0443044319AC
1762188956.306,5F0,00AF0FAD0FAD17F5
1762188956.307,5F0,00AF0E480E481AE3
1762188956.308,5F0,00AF132713272002
1762188956.308,5F0,00AF12D112D121F1
1762188956.309,5F0,00AF130113012210
1762188956.309,5F0,00AF0F2A0F2A21E0
1762188956.310,5F0,00B005480548220E
1762188956.311,5F0,00B004BC04BC2075
1762188956.312,5F0,00B0047204721E77
1762188956.313,5F0,00B0044A044A1BFB
1762188956.313,5F0,00B0043E043E19BA
1762188958.806,5F0,00B1040A040A1745
1762188958.807,5F0,00B1043E043E151D
1762188958.807,5F0,00B114201420136B
1762188958.808,5F0,00B11B6D1B6D1801
1762188958.809,5F0,00B2128C128C1EBB
1762188958.863,5F0,00B212B412B4211D
1762188958.963,5F0,00B2129B129B2379
1762188958.063,5F0,00B212E212E222F7
1762188958.164,5F0,00B2130813082113
1762188958.264,5F0,00B21278127821FD
1762188959.364,5F0,00B20D6A0D6A22AC
1762188959.465,5F0,00B20504050421D2
1762188959.565,5F0,00B2049704971FFA
1762188959.665,5F0,00B2045C045C1DB6
1762188959.765,5F0,00B3044104411B53
1762188959.866,5F0,00B304310431190D
1762188959.966,5F0,00B30423042316F8
1762188959.066,5F0,00B3045A045A14EA
1762188959.166,5F0,00B304AD04AD1309
1762188959.266,5F0,00B304C604C611A4
1762188960.366,5F0,00B304D404D41037
1762188960.467,5F0,00B304DC04DC0EB1
1762188960.567,5F0,00B304E204E20D77
1762188960.667,5F0,00B304F204F20C66
1762188960.767,5F0,00B404F904F90B97
1762188960.868,5F0,00B4051605160A7C
1762188960.968,5F0,00B40516051609F4
1762188960.068,5F0,00B4052A052A0923
1762188960.168,5F0,00B4054505450882
1762188960.268,5F0,00B4055B055B07FC
1762188961.369,5F0,00B4057105710761
1762188961.469,5F0,00B40591059106BC
1762188961.570,5F0,00B405D905D905FB
1762188961.670,5F0,00B4062D062D0588
1762188961.771,5F0,00B5066306630566
1762188961.871,5F0,00B5068A068A0585
1762188961.971,5F0,00B506A206A205A9
1762188961.071,5F0,00B506AE06AE0607
1762188961.172,5F0,00B506A906A90632
1762188961.272,5F0,00B506C906C905F8
1762188962.372,5F0,00B506DA06DA05D8
1762188962.473,5F0,00B506DA06DA0629
1762188962.573,5F0,00B506CD06CD0639
1762188962.673,5F0,00B506EA06EA0602
1762188962.773,5F0,00B606ED06ED05F9
1762188962.874,5F0,00B606F206F205FD
1762188962.974,5F0,00B606D806D8064A
1762188962.074,5F0,00B606DC06DC0658
1762188962.174,5F0,00B606CF06CF063D
1762188962.275,5F0,00B606FF06FF05F3
1762188963.375,5F0,00B606F106F10620
1762188963.475,5F0,00B606E006E00653
1762188963.575,5F0,00B606EB06EB0622
1762188963.675,5F0,00B606E706E70629
1762188963.776,5F0,00B706EB06EB0621
1762188963.876,5F0,00B706FA06FA05F9
1762188963.976,5F0,00B706D306D3066D
1762188963.076,5F0,00B706BE06BE0666
1762188963.176,5F0,00B706D106D10660
1762188963.277,5F0,00B706CA06CA067D
1762188964.377,5F0,00B706C806C80677
1762188964.477,5F0,00B706D306D30692
1762188964.577,5F0,00B706A306A306D4
1762188964.678,5F0,00B70694069406FE
1762188964.778,5F0,00B8068806880735
1762188964.878,5F0,00B806880688079F
1762188964.978,5F0,00B8067D067D07DB
1762188964.079,5F0,00B80677067707ED
1762188964.179,5F0,00B8068406840A40
1762188964.279,5F0,00B8065F065F07E7
1762188965.379,5F0,00B8065906590814
1762188965.479,5F0,00B8066D066D0A6C
1762188965.580,5F0,00B8064A064A0096
1762188965.680,5F0,00B80647064707E2
1762188965.780,5F0,00B9064B064B0767
1762188965.880,5F0,00B9064C064C0775
1762188965.980,5F0,00B9064E064E07BF
1762188965.080,5F0,00B9065006500000
1762188965.181,5F0,00B9065A065A08A4
1762188965.281,5F0,00B9063D063D0793
1762188966.381,5F0,00B9063F063F0757
1762188966.482,5F0,00B9064206420794
1762188966.582,5F0,00B90642064207C9
1762188966.682,5F0,00B90644064407F8
1762188966.782,5F0,00BA064A064A0817
1762188966.882,5F0,00BA06500650083A
1762188966.982,5F0,00BA064F064F0879
1762188966.083,5F0,00BA064A064A08E4
1762188966.183,5F0,00BA06430643095C
1762188966.283,5F0,00BA0635063509C5
1762188967.384,5F0,00BA062406240A0F
1762188967.484,5F0,00BA061306130A53
1762188967.584,5F0,00BA060106010A9D
1762188967.684,5F0,00BA05EB05EB0AEB
1762188967.784,5F0,00BB05D205D20AF9
1762188967.885,5F0,00BB05C505C50AB8
1762188967.985,5F0,00BB05B405B40A52
1762188967.085,5F0,00BB1A491A490DB7
1762188967.185,5F0,00BB059E059E092C
1762188967.285,5F0,00BB05A805A8085D
1762188968.386,5F0,00BB05B705B707BE
1762188968.486,5F0,00BB05CA05CA0737
1762188968.586,5F0,00BB05E105E106EB
1762188968.686,5F0,00BB0604060406D4
1762188968.787,5F0,00BC0613061306BD
